price,age
38.0,5
49.0,3
39.0,4
32.0,3
35.0,5
65.0,5
45.0,6
25.0,3
45.0,6
27.0,6
40.0,9
52.0,3
85.0,4
50.0,3
50.0,4
37.0,3
58.0,3
66.0,3
45.0,2
25.0,3
38.0,2
49.0,2
45.0,3
35.0,3
50.0,4
50.0,3
24.0,6
150.0,4
75.0,177
50.0,10
45.0,5
55.0,3
66.0,5
33.0,6
55.0,2
125.0,4
38.0,3
33.0,8
72.0,9
20.0,8
19.0,9
18.0,8
28.0,11
8.0,7
29.0,10
56.0,8
40.0,8
19.0,7
45.0,9
17.0,10
14.0,7
40.0,9
35.0,8
34.0,4
14.0,3
12.0,2
7.0,2
40.0,5
90.0,7
13.0,2
10.0,2
11.0,2
14.0,3
22.0,3
22.0,3
7.0,2
29.0,3
20.0,6
16.0,2
11.0,2
16.0,3
12.0,2
29.0,3
25.0,3
26.0,6
24.0,4
42.0,7
50.0,8
59.0,11
48.0,7
40.0,8
44.0,8
22.0,6
30.0,6
65.0,8
77.0,9
55.0,9
28.0,9
49.0,12
83.0,10
45.0,8
65.0,8
100.0,8
28.0,7
75.0,10
74.0,9
45.0,7
25.0,7
55.0,8
32.0,6
20.0,2
22.0,3
15.0,3
10.0,2
14.0,2
18.0,3
11.0,3
15.0,2
18.0,3
32.0,7
27.0,3
12.0,5
12.0,2
19.0,4
10.0,3
15.0,2
35.0,5
24.0,4
16.0,4
60.0,6
19.0,2
25.0,3
50.0,3
50.0,7
13.0,3
13.0,3
40.0,4
10.0,2
11.0,2
15.0,4
24.0,3
18.0,4
25.0,4
24.0,5
15.0,3
12.0,3
24.0,4
16.0,5
32.0,4
32.0,6
45.0,5
29.0,5
38.0,5
17.0,5
50.0,6
18.0,3
18.0,4
150.0,5
42.0,5
26.0,5
28.0,3
17.0,3
29.0,5
112.0,12
40.0,13
16.0,12
50.0,11
100.0,12
26.0,14
105.0,13
60.0,13
27.0,10
39.0,11
39.0,11
25.0,12
95.0,11
39.0,11
28.0,12
38.0,11
28.0,13
17.0,5
30.0,8
9.0,5
11.0,6
8.0,5
10.0,6
10.0,6
10.0,6
17.0,5
20.0,6
22.0,7
11.0,5
18.0,7
130.0,9
13.0,5
15.0,5
11.0,6
22.0,6
24.0,9
20.0,3
16.0,3
28.0,5
13.0,4
22.0,4
14.0,4
28.0,4
10.0,3
13.0,5
24.0,4
36.0,6
25.0,4
38.0,5
48.0,5
60.0,5
18.0,3
30.0,6
45.0,6
12.0,3
15.0,3
28.0,7
45.0,4
38.0,6
22.0,4
19.0,3
140.0,7
15.0,3
10.0,3
60.0,4
26.0,3
14.0,2
20.0,4
40.0,3
12.0,3
27.0,6
35.0,4
15.0,2
28.0,3
10.0,3
35.0,4
25.0,2
10.0,2
30.0,6
10.0,2
18.0,3
56.0,7
61.0,5
15.0,5
24.0,7
56.0,5
35.0,5
25.0,8
23.0,4
28.0,5
50.0,6
52.0,5
20.0,8
22.0,4
19.0,5
12.0,5
11.0,6
68.0,5
23.0,6
18.0,5
20.0,16
18.0,17
11.0,17
17.0,17
33.0,17
17.0,16
28.0,17
28.0,17
23.0,18
29.0,19
22.0,19
22.0,18
20.0,19
16.0,17
30.0,17
19.0,18
8.0,16
35.0,18
20.0,17
25.0,17
20.0,16
28.0,17
34.0,17
17.0,16
18.0,18
18.0,18
30.0,18
15.0,17
50.0,8
70.0,7
61.0,11
130.0,7
100.0,7
99.0,7
42.0,8
45.0,8
60.0,9
197.0,7
36.0,7
100.0,8
49.0,8
18.0,6
125.0,8
137.0,8
25.0,8
34.0,8
85.0,8
70.0,10
107.0,8
94.0,7
129.0,10
35.0,11
60.0,10
18.0,8
25.0,9
38.0,9
49.0,9
16.0,8
45.0,9
20.0,8
30.0,10
16.0,10
15.0,8
12.0,9
15.0,8
10.0,10
13.0,8
24.0,7
34.0,8
17.0,6
15.0,7
18.0,7
35.0,6
50.0,8
22.0,5
23.0,7
12.0,6
11.0,5
10.0,8
25.0,6
75.0,7
40.0,7
11.0,6
28.0,6
24.0,5
16.0,5
32.0,7
29.0,8
17.0,6
23.0,5
10.0,7
29.0,8
20.0,6
13.0,6
13.0,6
18.0,5
40.0,7
20.0,6
20.0,3
28.0,4
24.0,7
45.0,4
15.0,5
18.0,4
31.0,7
32.0,5
21.0,3
75.0,5
25.0,3
18.0,2
45.0,3
16.0,5
16.0,1
19.0,3
24.0,2
34.0,2
100.0,4
15.0,1
30.0,3
20.0,8
32.0,9
35.0,7
17.0,6
10.0,6
22.0,8
12.0,7
9.0,6
95.0,9
8.0,6
14.0,6
9.0,6
29.0,7
22.0,6
36.0,8
9.0,6
32.0,8
250.0,9
100.0,7
50.0,8
195.0,9
80.0,8
75.0,8
25.0,5
22.0,5
12.0,4
15.0,4
16.0,4
41.0,5
19.0,4
11.0,5
24.0,9
25.0,5
16.0,5
25.0,6
13.0,4
75.0,7
14.0,4
50.0,6
36.0,5
23.0,5
13.0,5
16.0,5
17.0,4
27.0,5
55.0,8
15.0,5
17.0,7
10.0,5
20.0,6
22.0,6
20.0,6
29.0,5
25.0,5
28.0,3
85.0,5
54.0,4
40.0,6
50.0,5
30.0,4
33.0,6
26.0,4
35.0,3
250.0,6
30.0,9
55.0,4
65.0,4
39.0,4
20.0,4
20.0,4
36.0,6
40.0,3
43.0,5
108.0,5
85.0,5
11.0,6
22.0,6
29.0,7
20.0,7
35.0,6
30.0,5
9.0,5
35.0,6
14.0,5
30.0,5
24.0,7
15.0,7
32.0,7
15.0,5
20.0,8
18.0,6
6.0,5
34.0,7
11.0,6
13.0,3
11.0,3
10.0,4
10.0,5
22.0,6
22.0,4
13.0,6
21.0,5
19.0,3
18.0,4
8.0,3
15.0,3
17.0,5
18.0,4
11.0,4
69.0,4
65.0,5
315.0,7
75.0,4
65.0,5
92.0,5
54.0,4
65.0,5
85.0,5
55.0,5
312.0,5
52.0,4
15.0,17
48.0,18
25.0,17
16.0,18
30.0,17
10.0,17
9.0,17
13.0,19
19.0,17
10.0,16
12.0,19
11.0,17
25.0,19
9.0,21
10.0,17
23.0,18
12.0,18
21.0,17
20.0,18
28.0,17
12.0,17
9.0,17
10.0,19
20.0,17
28.0,18
27.0,18
12.0,17
46.0,19
40.0,8
50.0,9
18.0,6
15.0,7
20.0,6
38.0,7
22.0,7
15.0,10
40.0,9
36.0,8
55.0,11
20.0,7
35.0,6
28.0,8
13.0,6
27.0,8
35.0,13
24.0,7
75.0,8
16.0,7
10.0,9
18.0,8
12.0,10
8.0,7
15.0,9
12.0,7
14.0,11
103.0,9
81.0,10
134.0,9
100.0,11
48.0,8
103.0,7
50.0,8
75.0,9
52.0,10
50.0,16
103.0,9
90.0,11
15.0,5
15.0,5
13.0,3
12.0,4
15.0,5
17.0,4
305.0,15
50.0,5
65.0,5
35.0,4
82.0,5
99.0,4
85.0,7
79.0,5
31.0,4
129.0,6
50.0,5
35.0,4
132.0,4
50.0,6
90.0,4
103.0,7
50.0,15
106.0,4
69.0,4
42.0,4
80.0,6
55.0,4
116.0,4
95.0,4
47.0,4
59.0,6
90.0,4
32.0,11
105.0,4
41.0,7
90.0,6
90.0,7
135.0,6
58.0,6
20.0,4
125.0,9
40.0,5
28.0,6
25.0,8
29.0,6
20.0,5
30.0,6
15.0,6
48.0,5
47.0,6
18.0,5
103.0,7
48.0,5
32.0,6
25.0,5
250.0,7
28.0,7
64.0,5
18.0,4
24.0,5
35.0,6
24.0,4
30.0,4
11.0,3
27.0,3
27.0,3
23.0,6
17.0,5
16.0,3
13.0,5
13.0,4
17.0,5
28.0,3
28.0,5
60.0,6
43.0,6
20.0,5
32.0,5
80.0,5
30.0,4
15.0,4
25.0,3
34.0,5
55.0,9
30.0,4
50.0,4
19.0,3
40.0,9
10.0,6
30.0,9
45.0,7
45.0,7
55.0,7
45.0,7
120.0,11
45.0,7
125.0,9
75.0,9
120.0,12
52.0,6
125.0,9
45.0,7
75.0,8
290.0,8
55.0,7
45.0,7
55.0,8
35.0,7
52.0,8
59.0,9
90.0,7
32.0,7
120.0,12
30.0,7
26.0,7
45.0,7
38.0,7
9.0,4
39.0,8
18.0,5
10.0,5
13.0,5
60.0,12
36.0,6
15.0,5
32.0,5
25.0,5
25.0,5
45.0,8
16.0,5
26.0,7
12.0,5
11.0,4
17.0,5
13.0,6
10.0,5
36.0,6
13.0,4
13.0,4
15.0,8
100.0,5
55.0,5
38.0,4
16.0,4
17.0,5
18.0,5
13.0,5
17.0,4
55.0,5
27.0,5
15.0,4
15.0,4
18.0,4
45.0,5
15.0,4
33.0,4
14.0,10
14.0,9
20.0,10
20.0,10
17.0,10
8.0,10
36.0,12
12.0,10
15.0,12
16.0,10
45.0,11
25.0,11
24.0,12
18.0,9
18.0,9
15.0,10
25.0,12
20.0,3
45.0,5
30.0,11
17.0,3
25.0,5
12.0,4
11.0,4
23.0,4
11.0,4
30.0,7
25.0,4
15.0,4
9.0,5
20.0,4
25.0,4
30.0,5
18.0,5
18.0,5
8.0,4
9.0,4
39.0,5
11.0,4
19.0,4
24.0,4
34.0,6
28.0,4
16.0,4
17.0,4
20.0,4
17.0,4
15.0,4
15.0,4
25.0,6
18.0,5
29.0,5
22.0,6
35.0,6
17.0,8
10.0,8
40.0,7
16.0,7
19.0,8
45.0,10
20.0,7
16.0,10
40.0,8
60.0,9
22.0,7
41.0,7
30.0,9
28.0,8
19.0,10
25.0,7
40.0,11
55.0,10
23.0,8
13.0,6
50.0,9
32.0,9
29.0,10
26.0,8
24.0,7
38.0,8
30.0,7
24.0,3
28.0,3
25.0,4
42.0,3
65.0,3
64.0,3
63.0,3
35.0,4
50.0,3
40.0,3
35.0,4
55.0,4
30.0,3
70.0,4
65.0,4
37.0,9
90.0,4
75.0,5
50.0,5
65.0,3
39.0,4
32.0,4
50.0,9
55.0,8
42.0,9
92.0,12
95.0,10
65.0,9
68.0,10
25.0,9
34.0,9
35.0,8
40.0,8
45.0,9
54.0,9
39.0,9
46.0,8
34.0,11
24.0,10
150.0,9
135.0,9
55.0,11
40.0,9
11.0,8
26.0,9
18.0,8
50.0,9
25.0,10
55.0,8
21.0,10
12.0,3
75.0,5
41.0,3
14.0,3
20.0,2
12.0,1
10.0,1
12.0,2
11.0,2
14.0,2
30.0,6
185.0,4
595.0,16
175.0,4
48.0,4
140.0,5
72.0,6
140.0,4
35.0,4
30.0,2
200.0,4
62.0,3
325.0,4
105.0,10
105.0,3
65.0,3
160.0,4
13.0,7
13.0,7
40.0,9
13.0,9
20.0,7
28.0,7
15.0,7
15.0,7
14.0,8
14.0,8
21.0,7
13.0,7
22.0,8
13.0,7
32.0,7
18.0,11
10.0,7
17.0,7
30.0,7
19.0,9
15.0,7
16.0,7
19.0,4
90.0,4
32.0,8
18.0,4
18.0,3
48.0,4
30.0,4
18.0,3
40.0,5
23.0,3
34.0,4
17.0,3
16.0,4
23.0,4
32.0,5
25.0,4
20.0,5
25.0,7
17.0,3
35.0,4
30.0,6
14.0,4
20.0,3
26.0,3
22.0,3
20.0,4
105.0,5
80.0,8
55.0,8
57.0,16
125.0,4
115.0,3
60.0,3
150.0,3
55.0,4
50.0,4
100.0,4
58.0,6
56.0,3
275.0,5
90.0,4
39.0,4
80.0,4
96.0,3
41.0,3
42.0,4
55.0,3
36.0,2
38.0,2
38.0,3
60.0,2
60.0,3
75.0,3
43.0,4
19.0,3
55.0,5
30.0,4
35.0,5
34.0,4
36.0,5
40.0,5
30.0,4
20.0,3
45.0,4
50.0,4
29.0,2
25.0,4
36.0,3
50.0,3
40.0,2
30.0,4
35.0,4
30.0,6
22.0,2
60.0,5
50.0,4
24.0,4
46.0,3
25.0,2
23.0,2
32.0,4
25.0,3
42.0,3
42.0,3
12.0,4
20.0,1
21.0,1
14.0,1
17.0,1
16.0,1
20.0,2
28.0,3
12.0,1
22.0,2
24.0,3
29.0,2
24.0,1
18.0,1
17.0,3
19.0,1
25.0,2
17.0,3
18.0,4
21.0,4
16.0,4
95.0,7
38.0,7
50.0,16
40.0,7
30.0,6
60.0,7
25.0,5
55.0,5
75.0,6
35.0,5
38.0,5
43.0,8
50.0,8
28.0,5
33.0,6
30.0,9
50.0,5
45.0,6
90.0,10
25.0,4
50.0,8
28.0,3
50.0,5
70.0,5
150.0,4
30.0,3
93.0,7
94.0,4
45.0,5
95.0,8
75.0,5
28.0,4
49.0,4
65.0,4
56.0,4
65.0,4
90.0,9
80.0,10
45.0,8
19.0,10
48.0,9
45.0,11
25.0,7
30.0,7
19.0,4
17.0,3
17.0,5
14.0,3
14.0,3
24.0,3
95.0,6
23.0,3
12.0,4
30.0,5
20.0,3
12.0,3
24.0,4
19.0,3
33.0,7
15.0,3
28.0,4
15.0,3
18.0,3
14.0,4
29.0,4
19.0,4
75.0,6
12.0,3
20.0,12
59.0,19
36.0,13
46.0,14
50.0,13
40.0,12
26.0,12
15.0,11
50.0,13
18.0,13
50.0,15
35.0,13
27.0,11
14.0,14
22.0,11
20.0,12
55.0,13
55.0,14
44.0,13
30.0,16
39.0,15
39.0,12
72.0,12
19.0,12
20.0,6
21.0,7
20.0,6
20.0,6
20.0,6
35.0,6
40.0,9
25.0,8
20.0,6
50.0,8
15.0,6
14.0,7
16.0,6
14.0,7
25.0,6
18.0,6
16.0,7
9.0,6
25.0,6
26.0,6
16.0,6
27.0,7
14.0,6
50.0,7
27.0,9
11.0,6
40.0,2
80.0,2
59.0,3
32.0,4
49.0,2
68.0,3
45.0,2
70.0,2
85.0,3
75.0,2
50.0,3
45.0,3
35.0,3
33.0,4
50.0,3
45.0,4
22.0,2
23.0,1
23.0,1
35.0,4
20.0,2
15.0,4
32.0,3
70.0,3
35.0,3
30.0,2
28.0,2
33.0,2
22.0,2
25.0,2
20.0,8
15.0,9
13.0,8
8.0,9
14.0,9
13.0,8
20.0,9
40.0,11
14.0,10
20.0,9
28.0,10
14.0,10
24.0,10
34.0,10
35.0,10
25.0,9
20.0,8
18.0,9
13.0,9
35.0,9
17.0,8
18.0,8
16.0,10
70.0,12
18.0,10
30.0,11
38.0,12
35.0,9
12.0,9
12.0,9
13.0,9
36.0,12
8.0,9
10.0,9
11.0,10
13.0,10
12.0,10
20.0,5
22.0,7
45.0,8
40.0,7
48.0,8
40.0,6
30.0,7
20.0,6
37.0,6
30.0,8
24.0,6
45.0,6
30.0,7
20.0,5
28.0,8
17.0,6
50.0,7
42.0,7
25.0,7
34.0,7
65.0,7
33.0,7
60.0,7
19.0,8
36.0,5
24.0,7
10.0,7
32.0,7
11.0,6
20.0,6
13.0,7
19.0,8
20.0,6
31.0,9
20.0,6
15.0,6
18.0,7
17.0,6
27.0,6
21.0,8
30.0,11
38.0,4
32.0,3
48.0,3
90.0,5
55.0,3
29.0,2
48.0,3
55.0,5
26.0,4
28.0,3
40.0,3
20.0,3
65.0,3
38.0,3
13.0,3
25.0,2
38.0,3
44.0,3
24.0,2
72.0,3
40.0,3
30.0,3
50.0,3
35.0,3
32.0,2
46.0,4
40.0,3
40.0,6
34.0,3
15.0,4
22.0,3
115.0,6
33.0,10
18.0,3
38.0,2
59.0,5
30.0,3
15.0,5
29.0,2
39.0,3
57.0,4
25.0,3
48.0,5
19.0,3
70.0,5
16.0,3
45.0,3
45.0,3
65.0,2
48.0,2
25.0,2
12.0,3
16.0,2
24.0,5
25.0,3
15.0,2
23.0,3
28.0,5
25.0,2
30.0,4
15.0,2
18.0,4
20.0,2
30.0,3
50.0,3
45.0,3
25.0,4
32.0,3
14.0,2
17.0,1
45.0,3
22.0,2
31.0,4
27.0,6
19.0,5
25.0,3
14.0,2
35.0,3
35.0,4
50.0,5
39.0,3
19.0,3
7.0,2
9.0,2
21.0,3
20.0,1
20.0,2
20.0,2
22.0,1
10.0,1
15.0,1
16.0,1
22.0,1
17.0,2
28.0,1
10.0,2
30.0,4
28.0,1
25.0,3
60.0,3
9.0,1
35.0,2
25.0,2
22.0,2
13.0,1
13.0,3
14.0,3
45.0,7
145.0,7
32.0,5
18.0,5
16.0,5
33.0,6
50.0,6
18.0,5
75.0,8
17.0,5
45.0,5
38.0,4
58.0,5
49.0,5
26.0,5
42.0,4
58.0,5
85.0,6
90.0,6
80.0,7
78.0,5
45.0,6
95.0,5
54.0,6
45.0,5
66.0,5
48.0,5
44.0,5
70.0,5
78.0,5
78.0,4
48.0,5
28.0,5
68.0,28
84.0,6
28.0,4
45.0,2
30.0,4
12.0,2
38.0,3
29.0,1
36.0,3
100.0,4
38.0,2
40.0,9
43.0,3
19.0,3
35.0,5
90.0,4
18.0,2
29.0,2
55.0,4
55.0,4
22.0,2
20.0,2
25.0,2
26.0,3
40.0,2
60.0,3
45.0,4
18.0,2
32.0,3
30.0,3
45.0,3
15.0,4
22.0,6
39.0,6
55.0,8
20.0,6
32.0,5
15.0,5
12.0,5
65.0,8
20.0,7
12.0,5
19.0,6
25.0,6
19.0,5
10.0,5
60.0,6
19.0,8
28.0,6
24.0,165
40.0,7
14.0,6
18.0,6
15.0,6
35.0,6
26.0,5
40.0,5
24.0,8
13.0,6
24.0,8
18.0,7
10.0,6
15.0,7
15.0,8
21.0,7
10.0,8
24.0,9
40.0,8
12.0,7
12.0,6
25.0,6
15.0,7
16.0,7
19.0,7
40.0,8
15.0,6
11.0,6
16.0,4
17.0,4
20.0,3
35.0,3
25.0,3
22.0,3
25.0,3
35.0,8
40.0,4
18.0,4
25.0,3
25.0,3
18.0,3
25.0,4
38.0,5
58.0,4
20.0,4
20.0,4
36.0,7
27.0,6
28.0,4
45.0,4
34.0,5
36.0,5
39.0,6
60.0,5
50.0,6
30.0,4
89.0,6
35.0,6
15.0,8
20.0,9
22.0,9
35.0,9
70.0,10
10.0,8
36.0,9
43.0,13
100.0,9
33.0,11
75.0,8
32.0,10
19.0,11
45.0,3
100.0,5
16.0,3
27.0,2
200.0,4
30.0,1
40.0,3
28.0,1
20.0,1
50.0,5
25.0,2
18.0,2
27.0,2
25.0,3
17.0,2
34.0,2
17.0,2
16.0,2
40.0,8
22.0,1
64.0,3
25.0,2
16.0,2
15.0,3
28.0,2
30.0,2
35.0,3
55.0,5
18.0,6
59.0,9
54.0,8
25.0,5
45.0,5
66.0,13
14.0,5
80.0,9
25.0,5
49.0,8
151.0,7
54.0,5
38.0,5
72.0,5
10.0,5
33.0,7
22.0,5
37.0,5
26.0,5
32.0,6
19.0,6
20.0,6
45.0,7
24.0,8
12.0,5
25.0,6
34.0,8
35.0,7
43.0,8
34.0,6
56.0,6
45.0,5
16.0,5
30.0,6
42.0,6
60.0,8
32.0,6
20.0,8
30.0,5
22.0,5
40.0,8
16.0,7
7.0,6
9.0,6
35.0,8
15.0,7
15.0,6
10.0,6
10.0,7
8.0,6
30.0,8
11.0,6
12.0,5
28.0,7
65.0,8
19.0,7
13.0,6
12.0,6
30.0,3
18.0,2
15.0,3
45.0,4
8.0,2
36.0,4
15.0,3
32.0,3
25.0,3
15.0,6
20.0,2
10.0,1
15.0,3
20.0,3
8.0,2
14.0,2
20.0,5
25.0,2
28.0,4
65.0,3
11.0,2
32.0,4
18.0,3
25.0,2
52.0,5
48.0,6
22.0,3
23.0,4
29.0,3
25.0,3
29.0,4
27.0,3
17.0,3
79.0,6
30.0,4
45.0,4
32.0,4
42.0,4
75.0,5
60.0,5
30.0,7
36.0,5
26.0,5
45.0,6
92.0,4
70.0,4
20.0,4
27.0,6
49.0,7
30.0,4
38.0,5
32.0,5
27.0,4
30.0,8
50.0,5
39.0,6
30.0,5
80.0,9
20.0,6
11.0,6
13.0,6
20.0,8
25.0,6
23.0,7
25.0,7
19.0,8
12.0,6
19.0,6
38.0,8
22.0,6
25.0,8
40.0,7
15.0,6
16.0,6
13.0,7
17.0,6
17.0,6
35.0,4
11.0,1
14.0,2
14.0,1
15.0,2
25.0,1
60.0,2
12.0,2
15.0,2
40.0,4
30.0,4
110.0,5
49.0,3
15.0,2
18.0,1
26.0,1
20.0,3
17.0,1
35.0,1
23.0,1
17.0,2
20.0,1
16.0,2
27.0,1
16.0,1
100.0,3
17.0,1
23.0,1
18.0,2
22.0,2
32.0,3
19.0,1
65.0,2
14.0,1
13.0,9
15.0,7
27.0,9
36.0,9
24.0,10
20.0,9
6.0,8
15.0,8
10.0,7
14.0,7
37.0,9
30.0,10
20.0,9
7.0,7
13.0,9
55.0,11
12.0,8
25.0,11
7.0,1
12.0,3
16.0,1
18.0,1
9.0,1
35.0,2
22.0,2
13.0,3
9.0,3
15.0,1
10.0,1
18.0,1
6.0,3
14.0,2
20.0,2
18.0,1
60.0,3
8.0,1
18.0,1
22.0,2
10.0,3
21.0,1
20.0,2
20.0,4
12.0,1
14.0,19
26.0,19
10.0,18
10.0,19
20.0,20
17.0,22
18.0,19
22.0,20
16.0,21
18.0,19
12.0,19
15.0,18
23.0,19
15.0,20
10.0,19
44.0,19
30.0,19
22.0,19
28.0,19
10.0,18
18.0,19
20.0,19
18.0,20
10.0,18
16.0,19
14.0,20
15.0,22
30.0,19
40.0,9
45.0,9
75.0,10
60.0,10
80.0,11
20.0,9
65.0,10
45.0,10
30.0,8
100.0,9
50.0,9
50.0,10
22.0,9
35.0,10
90.0,9
55.0,9
100.0,9
35.0,10
36.0,10
75.0,10
18.0,8
23.0,7
15.0,7
20.0,7
30.0,8
35.0,8
15.0,7
38.0,8
22.0,8
36.0,8
13.0,6
42.0,9
12.0,7
18.0,7
10.0,7
25.0,8
16.0,6
20.0,14
11.0,7
25.0,7
20.0,7
10.0,6
20.0,9
20.0,6
32.0,7
52.0,9
22.0,9
19.0,7
15.0,7
20.0,6
40.0,6
58.0,8
20.0,5
11.0,5
22.0,7
58.0,7
19.0,7
20.0,5
18.0,6
32.0,10
37.0,7
54.0,6
12.0,119
13.0,3
25.0,5
23.0,5
80.0,9
34.0,5
18.0,5
20.0,5
50.0,8
30.0,6
25.0,7
12.0,3
13.0,3
15.0,3
35.0,8
24.0,3
48.0,5
60.0,7
44.0,10
55.0,10
35.0,10
25.0,9
35.0,9
25.0,10
30.0,9
24.0,9
40.0,10
62.0,11
40.0,9
45.0,10
68.0,10
23.0,9
21.0,20
15.0,16
8.0,16
9.0,17
18.0,16
20.0,15
17.0,17
22.0,18
19.0,17
8.0,15
9.0,16
8.0,17
10.0,16
20.0,18
10.0,17
16.0,17
28.0,17
9.0,16
9.0,15
25.0,17
20.0,17
5.0,16
10.0,18
16.0,5
22.0,6
30.0,8
25.0,5
22.0,5
16.0,4
35.0,6
42.0,6
48.0,6
25.0,7
25.0,5
50.0,7
34.0,7
20.0,4
32.0,6
26.0,6
77.0,7
60.0,7
30.0,5
28.0,6
34.0,6
95.0,6
15.0,5
20.0,6
22.0,4
45.0,5
45.0,6
39.0,6
29.0,5
22.0,4
70.0,8
39.0,6
25.0,6
17.0,6
14.0,5
20.0,5
75.0,12
140.0,10
48.0,8
15.0,9
90.0,8
95.0,9
26.0,7
32.0,7
38.0,11
34.0,8
30.0,7
24.0,2
20.0,2
13.0,3
26.0,4
16.0,3
20.0,2
21.0,3
20.0,5
24.0,3
13.0,2
45.0,4
16.0,2
30.0,3
29.0,3
21.0,3
13.0,2
13.0,2
40.0,10
35.0,10
40.0,8
20.0,8
38.0,8
35.0,7
35.0,8
20.0,7
20.0,8
16.0,6
25.0,7
12.0,8
51.0,8
64.0,8
14.0,6
80.0,7
35.0,7
25.0,8
28.0,8
41.0,9
47.0,8
35.0,9
24.0,6
32.0,10
50.0,10
35.0,10
25.0,5
28.0,5
22.0,8
18.0,5
28.0,5
64.0,5
48.0,7
30.0,6
25.0,7
30.0,5
40.0,5
36.0,5
25.0,5
60.0,5
65.0,6
40.0,6
20.0,5
17.0,7
22.0,6
27.0,8
12.0,6
11.0,7
12.0,6
35.0,7
25.0,8
28.0,7
26.0,7
11.0,6
28.0,6
10.0,6
12.0,5
15.0,5
24.0,7
14.0,6
15.0,6
30.0,8
15.0,5
22.0,10
22.0,6
60.0,8
25.0,7
13.0,5
10.0,5
22.0,7
9.0,6
70.0,12
22.0,10
50.0,12
16.0,10
18.0,10
14.0,11
25.0,11
14.0,9
23.0,10
15.0,10
19.0,10
13.0,11
15.0,10
15.0,11
11.0,12
30.0,17
20.0,12
19.0,12
17.0,10
19.0,11
30.0,10
23.0,9
39.0,9
35.0,10
34.0,12
45.0,11
18.0,11
25.0,10
40.0,12
28.0,10
62.0,14
15.0,9
16.0,9
25.0,9
70.0,10
23.0,12
200.0,10
28.0,10
24.0,10
15.0,10
22.0,9
27.0,11
26.0,10
12.0,7
15.0,8
10.0,7
15.0,7
8.0,8
15.0,8
27.0,8
28.0,9
15.0,6
48.0,8
25.0,7
13.0,7
28.0,10
11.0,8
25.0,8
20.0,10
34.0,9
26.0,7
16.0,7
9.0,6
11.0,8
24.0,8
25.0,4
55.0,7
13.0,3
12.0,3
12.0,4
25.0,8
30.0,5
16.0,8
39.0,7
20.0,5
30.0,5
45.0,6
25.0,4
20.0,3
80.0,5
29.0,5
45.0,5
25.0,3
19.0,3
27.0,7
20.0,4
52.0,4
19.0,4
17.0,4
56.0,4
35.0,6
16.0,3
31.0,5
22.0,3
60.0,5
42.0,6
80.0,5
50.0,5
27.0,4
32.0,3
40.0,5
45.0,6
90.0,5
28.0,5
45.0,6
25.0,6
20.0,6
40.0,8
12.0,5
40.0,5
8.0,5
19.0,8
32.0,6
35.0,8
10.0,6
15.0,6
72.0,6
20.0,7
17.0,5
13.0,5
35.0,7
30.0,5
17.0,5
9.0,6
16.0,6
15.0,6
13.0,7
16.0,6
16.0,7
12.0,6
28.0,8
13.0,7
18.0,8
25.0,7
16.0,6
18.0,6
42.0,7
42.0,7
28.0,7
36.0,10
15.0,6
18.0,6
65.0,4
21.0,2
34.0,2
34.0,4
18.0,1
65.0,2
14.0,1
65.0,3
25.0,1
14.0,1
15.0,1
24.0,2
22.0,7
18.0,7
32.0,8
30.0,7
42.0,8
35.0,9
25.0,8
32.0,10
65.0,8
34.0,8
25.0,7
36.0,7
25.0,8
45.0,9
35.0,10
120.0,8
30.0,7
95.0,8
15.0,2
16.0,1
30.0,2
26.0,1
17.0,2
16.0,3
11.0,2
18.0,3
20.0,2
16.0,5
18.0,1
49.0,4
28.0,4
75.0,3
14.0,2
40.0,3
14.0,3
13.0,2
21.0,2
11.0,2
26.0,4
8.0,1
25.0,4
32.0,5
15.0,2
22.0,3
98.0,6
45.0,3
20.0,2
50.0,5
40.0,8
45.0,5
34.0,7
60.0,6
30.0,7
130.0,5
50.0,7
45.0,8
40.0,7
48.0,5
25.0,5
52.0,5
100.0,6
59.0,4
99.0,5
48.0,5
115.0,8
65.0,8
25.0,4
60.0,7
45.0,5
35.0,5
20.0,6
120.0,5
45.0,4
25.0,4
37.0,5
130.0,6
37.0,2
42.0,3
34.0,2
20.0,2
26.0,2
19.0,3
19.0,2
37.0,4
30.0,4
30.0,2
20.0,1
22.0,4
50.0,2
30.0,5
24.0,2
30.0,4
20.0,5
45.0,5
25.0,5
34.0,8
35.0,6
22.0,6
16.0,6
34.0,6
11.0,6
11.0,6
13.0,5
48.0,7
45.0,6
50.0,7
39.0,9
30.0,5
11.0,5
10.0,6
10.0,6
11.0,6
26.0,8
35.0,10
20.0,6
10.0,6
1500.0,7
1500.0,7
359.0,7
110.0,7
40.0,5
20.0,2
40.0,3
20.0,4
17.0,4
32.0,7
35.0,4
18.0,2
55.0,6
25.0,3
33.0,3
20.0,2
36.0,10
12.0,8
18.0,8
21.0,8
15.0,8
8.0,7
17.0,8
18.0,10
65.0,10
16.0,8
18.0,9
24.0,10
11.0,8
16.0,10
38.0,8
12.0,8
22.0,8
15.0,7
18.0,7
19.0,8
80.0,8
74.0,8
50.0,9
49.0,8
38.0,7
52.0,8
50.0,9
45.0,8
52.0,8
25.0,9
60.0,8
45.0,8
65.0,8
30.0,8
18.0,8
20.0,8
45.0,8
17.0,6
